Question,Answer,Latitude,Longitude,Altitude,Accuracy,Altitude Accuracy,Heading,Speed,Timestamp,TeamId,DeviceType,DeviceId
4,H.J. van Heek,52.21907436,6.89626805,98.19999694824219,53.66563034057617,null,175,0,1377340982000,AAG02,android,ce3b29d4-a651-4b5a-8049-3f4906a4f1f7
22,C,52.21900521,6.89622064,99.9000015258789,8.5440034866333,null,175,0.75,1377341013000,AAG02,android,ce3b29d4-a651-4b5a-8049-3f4906a4f1f7
24,1.00,52.21974386,6.89593249,102.30000305175781,13.416407585144043,null,211.60000610351562,0,1377341281000,AAG02,android,ce3b29d4-a651-4b5a-8049-3f4906a4f1f7
23,1.50,52.22111229,6.89519496,100,26.832815170288086,null,357,0,1377341472000,AAG02,android,ce3b29d4-a651-4b5a-8049-3f4906a4f1f7
7,C,52.2207974,6.8952964,null,58.069000244140625,null,null,null,1377336117436,AAG02,android,de9440d0-ca6c-41f4-8711-219a705db985
9,C,52.22084,6.8953371,null,20.009000778198242,null,null,null,1377336153896,AAG02,android,de9440d0-ca6c-41f4-8711-219a705db985
11,D,52.2212951,6.8952699,null,30,null,null,null,1377336387811,AAG02,android,de9440d0-ca6c-41f4-8711-219a705db985
12,B,52.22006536088884,6.894173612818122,97,15,null,15,0.18765000998973846,1377336684000,AAG02,android,de9440d0-ca6c-41f4-8711-219a705db985
13,dienst uitvoering onderwijs,52.21854815259576,6.889516543596983,91.70001220703125,5,null,336,0,1377337194000,AAG02,android,de9440d0-ca6c-41f4-8711-219a705db985
14,D,52.220080322586,6.8865960370749235,101.5999755859375,5,null,86,0,1377337663000,AAG02,android,de9440d0-ca6c-41f4-8711-219a705db985
15,D,52.22191784530878,6.889633387327194,98.70001220703125,5,null,89,1.0008000135421753,1377338010000,AAG02,android,de9440d0-ca6c-41f4-8711-219a705db985
21,2000,52.22207123413682,6.890339646488428,89.5999755859375,5,null,1,0,1377338083000,AAG02,android,de9440d0-ca6c-41f4-8711-219a705db985
19,B,52.221915582194924,6.896715508773923,102,10,null,19,1.0008000135421753,1377339411000,AAG02,android,de9440d0-ca6c-41f4-8711-219a705db985
20,C,52.221449171192944,6.897380780428648,98.20001220703125,10,null,153,0.6880499720573425,1377339528000,AAG02,android,de9440d0-ca6c-41f4-8711-219a705db985
10,C,52.218704307451844,6.898573357611895,103.5,5,null,123,0,1377340315000,AAG02,android,de9440d0-ca6c-41f4-8711-219a705db985
6,blauw,52.21927959937602,6.897232420742512,91.5999755859375,5,null,253,1.0008000135421753,1377340599000,AAG02,android,de9440d0-ca6c-41f4-8711-219a705db985
3,C,52.219230104237795,6.896863449364901,93.4000244140625,5,null,268,0.8131499886512756,1377340622000,AAG02,android,de9440d0-ca6c-41f4-8711-219a705db985
1,C,52.218868592754006,6.89644418656826,95.29998779296875,15,null,157,0.8131499886512756,1377340815000,AAG02,android,de9440d0-ca6c-41f4-8711-219a705db985
17,A,52.218800112605095,6.896373359486461,95.79998779296875,15,null,203,0.5629500150680542,1377340879000,AAG02,android,de9440d0-ca6c-41f4-8711-219a705db985
5,blauw,52.218800112605095,6.896373359486461,95.79998779296875,15,null,203,0.5629500150680542,1377340879000,AAG02,android,de9440d0-ca6c-41f4-8711-219a705db985
4,henk,52.21888032741845,6.896316781640053,103.4000244140625,15,null,352,0.5004000067710876,1377340958000,AAG02,android,de9440d0-ca6c-41f4-8711-219a705db985
22,C,52.21888032741845,6.896316781640053,103.4000244140625,15,null,352,0.5004000067710876,1377340958000,AAG02,android,de9440d0-ca6c-41f4-8711-219a705db985
24,1. 00,52.21984357573092,6.89621452242136,94.9000244140625,15,null,84,0.3127500116825104,1377341192000,AAG02,android,de9440d0-ca6c-41f4-8711-219a705db985
23,1.50,52.221279395744205,6.8951671198010445,105.70001220703125,10,null,334,0.5629500150680542,1377341464000,AAG02,android,de9440d0-ca6c-41f4-8711-219a705db985
9,C,52.22057524,6.89637732,97.19999694824219,8,null,189.8000030517578,1.25,1377336757560,AAG03,android,33ca47e4-ebc2-492f-9bca-d8db8be0df70
14,C,52.22002337,6.88655628,85.5999984741211,5,null,null,0,1377337315791,AAG03,android,33ca47e4-ebc2-492f-9bca-d8db8be0df70
22,C,52.21877906,6.88788965,78.19999694824219,5,null,148.5,0.5,1377338015638,AAG03,android,33ca47e4-ebc2-492f-9bca-d8db8be0df70
13,Dienst Uitvoering Onderwijs,52.21852234,6.8895077,78.5999984741211,9,null,null,0,1377338198628,AAG03,android,33ca47e4-ebc2-492f-9bca-d8db8be0df70
12,B,52.21998633,6.89428062,91.19999694824219,5,null,null,0,1377338441729,AAG03,android,33ca47e4-ebc2-492f-9bca-d8db8be0df70
2,C,52.2181374,6.89656286,102.5,5,null,null,0,1377338763646,AAG03,android,33ca47e4-ebc2-492f-9bca-d8db8be0df70
3,C,52.21813699,6.8983798,98.30000305175781,9,null,null,0,1377339525918,AAG03,android,33ca47e4-ebc2-492f-9bca-d8db8be0df70
4,martin meijers,52.21708401,6.89902332,110.0999984741211,8,null,null,0,1377340082415,AAG03,android,33ca47e4-ebc2-492f-9bca-d8db8be0df70
17,A,52.21947714,6.90021556,94.69999694824219,10,null,350.20001220703125,2,1377340623228,AAG03,android,33ca47e4-ebc2-492f-9bca-d8db8be0df70
10,B,52.21995654,6.90264619,88.19999694824219,25,null,242.10000610351562,4.5,1377340935983,AAG03,android,33ca47e4-ebc2-492f-9bca-d8db8be0df70
6,blauw,52.2195609,6.89961776,90.69999694824219,11,null,274.29998779296875,2.5,1377341018021,AAG03,android,33ca47e4-ebc2-492f-9bca-d8db8be0df70
23,1.5,52.22107529640198,6.895294189453125,96,24,null,349.8046875,0,1377336469000,AAG04,android,6ea8539c-ed7e-4249-8391-5cea801a884a
11,D,52.22133278846741,6.89516544342041,94,4,null,297.7734375,0,1377337043000,AAG04,android,6ea8539c-ed7e-4249-8391-5cea801a884a
15,D,52.22208178333333,6.890254616666667,null,41,null,null,null,1377337527000,AAG04,android,6ea8539c-ed7e-4249-8391-5cea801a884a
21,2000,52.23018407821655,6.8931591510772705,91,24,null,332.9296875,0,1377338778000,AAG04,android,6ea8539c-ed7e-4249-8391-5cea801a884a
19,B,52.230354580000004,6.892865469999999,null,41,null,null,null,1377338871000,AAG04,android,6ea8539c-ed7e-4249-8391-5cea801a884a
16,B,52.22183167934418,6.895433664321899,92,12,null,300.234375,0,1377339564000,AAG04,android,6ea8539c-ed7e-4249-8391-5cea801a884a
20,C,52.22183167934418,6.89542829990387,92,16,null,300.234375,0,1377339603000,AAG04,android,6ea8539c-ed7e-4249-8391-5cea801a884a
7,C,52.2215954,6.8952461,null,80,null,null,null,1377339929000,AAG04,android,6ea8539c-ed7e-4249-8391-5cea801a884a
24,1.00,52.21926748752594,6.896361708641052,94,8,null,144.140625,0,1377340539000,AAG04,android,6ea8539c-ed7e-4249-8391-5cea801a884a
6,blauw,52.21926748752594,6.896361708641052,94,8,null,144.140625,0,1377340539000,AAG04,android,6ea8539c-ed7e-4249-8391-5cea801a884a
10,C,52.21926748752594,6.896361708641052,94,6,null,144.140625,0,1377340586000,AAG04,android,6ea8539c-ed7e-4249-8391-5cea801a884a
17,A,52.21915338,6.89636311,null,21,null,null,null,1377340843000,AAG04,android,6ea8539c-ed7e-4249-8391-5cea801a884a
4,martijn meijers,52.21699297428131,6.899017095565796,102,6,null,110.0390625,0,1377341489000,AAG04,android,6ea8539c-ed7e-4249-8391-5cea801a884a
3,A,52.21699297428131,6.899017095565796,102,6,null,110.0390625,0,1377341489000,AAG04,android,6ea8539c-ed7e-4249-8391-5cea801a884a
2,B,52.21699297428131,6.899017095565796,102,6,null,110.0390625,0,1377341489000,AAG04,android,6ea8539c-ed7e-4249-8391-5cea801a884a
12,B,52.21698224544525,6.899033188819885,96,4,null,110.0390625,0,1377341624000,AAG04,android,6ea8539c-ed7e-4249-8391-5cea801a884a
13,Dienst Uitvoering Onderwijs,52.21698224544525,6.8990278244018555,96,6,null,110.0390625,0,1377341645000,AAG04,android,6ea8539c-ed7e-4249-8391-5cea801a884a
